AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
318.43779276934214,B007,srf0,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,2.75,-0.0,west
318.43779276934214,B007,srf1,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,6.25,-0.0,west
318.43779276934214,B007,srf2,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,9.75,-0.0,west
318.43779276934214,B007,srf3,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,13.25,-0.0,west
318.43779276934214,B007,srf4,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,16.75,-0.0,west
318.43779276934214,B007,srf5,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,20.25,-0.0,west
318.43779276934214,B007,srf6,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,23.75,-0.0,west
318.43779276934214,B007,srf7,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,27.25,-0.0,west
318.43779276934214,B007,srf8,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,30.75,-0.0,west
318.43779276934214,B007,srf9,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,34.25,-0.0,west
318.43779276934214,B007,srf10,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,37.75,-0.0,west
318.43779276934214,B007,srf11,walls,371406.02091724204,-0.7666039612202644,140330.91566223584,0.6421202119863535,41.25,-0.0,west
98.22304472114774,B007,srf12,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,2.75,-0.0,east
122.47606570093193,B007,srf13,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,2.75,-0.0,east
98.22305831155973,B007,srf14,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,2.75,-0.0,east
98.22304472114774,B007,srf15,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,6.25,-0.0,east
122.47606570093193,B007,srf16,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,6.25,-0.0,east
98.22305831155973,B007,srf17,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,6.25,-0.0,east
98.22304472114774,B007,srf18,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,9.75,-0.0,east
122.47606570093193,B007,srf19,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,9.75,-0.0,east
98.22305831155973,B007,srf20,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,9.75,-0.0,east
98.22304472114774,B007,srf21,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,13.25,-0.0,east
122.47606570093193,B007,srf22,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,13.25,-0.0,east
98.22305831155973,B007,srf23,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,13.25,-0.0,east
98.22304472114774,B007,srf24,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,16.75,-0.0,east
122.47606570093193,B007,srf25,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,16.75,-0.0,east
98.22305831155973,B007,srf26,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,16.75,-0.0,east
98.22304472114774,B007,srf27,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,20.25,-0.0,east
122.47606570093193,B007,srf28,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,20.25,-0.0,east
98.22305831155973,B007,srf29,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,20.25,-0.0,east
98.22304472114774,B007,srf30,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,23.75,-0.0,east
122.47606570093193,B007,srf31,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,23.75,-0.0,east
98.22305831155973,B007,srf32,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,23.75,-0.0,east
98.22304472114774,B007,srf33,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,27.25,-0.0,east
122.47606570093193,B007,srf34,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,27.25,-0.0,east
98.22305831155973,B007,srf35,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,27.25,-0.0,east
98.22304472114774,B007,srf36,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,30.75,-0.0,east
122.47606570093193,B007,srf37,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,30.75,-0.0,east
98.22305831155973,B007,srf38,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,30.75,-0.0,east
98.22304472114774,B007,srf39,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,34.25,-0.0,east
122.47606570093193,B007,srf40,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,34.25,-0.0,east
98.22305831155973,B007,srf41,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,34.25,-0.0,east
98.22304472114774,B007,srf42,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,37.75,-0.0,east
122.47606570093193,B007,srf43,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,37.75,-0.0,east
98.22305831155973,B007,srf44,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,37.75,-0.0,east
98.22304472114774,B007,srf45,walls,371470.2236270597,0.7196476590441101,140318.21978202864,-0.6943394320016202,41.25,-0.0,east
122.47606570093193,B007,srf46,walls,371427.49696713145,0.7666039987176608,140312.92696952535,-0.6421201672195732,41.25,-0.0,east
98.22305831155973,B007,srf47,walls,371426.3806845912,0.719647758742253,140272.77878588435,-0.6943393286695291,41.25,-0.0,east
90.6816201868496,B007,srf48,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,2.75,-0.0,north
204.17304816516113,B007,srf49,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,2.75,-0.0,north
90.6816201868496,B007,srf50,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,6.25,-0.0,north
204.17304816516113,B007,srf51,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,6.25,-0.0,north
90.6816201868496,B007,srf52,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,9.75,-0.0,north
204.17304816516113,B007,srf53,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,9.75,-0.0,north
90.6816201868496,B007,srf54,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,13.25,-0.0,north
204.17304816516113,B007,srf55,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,13.25,-0.0,north
90.6816201868496,B007,srf56,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,16.75,-0.0,north
204.17304816516113,B007,srf57,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,16.75,-0.0,north
90.6816201868496,B007,srf58,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,20.25,-0.0,north
204.17304816516113,B007,srf59,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,20.25,-0.0,north
90.6816201868496,B007,srf60,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,23.75,-0.0,north
204.17304816516113,B007,srf61,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,23.75,-0.0,north
90.6816201868496,B007,srf62,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,27.25,-0.0,north
204.17304816516113,B007,srf63,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,27.25,-0.0,north
90.6816201868496,B007,srf64,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,30.75,-0.0,north
204.17304816516113,B007,srf65,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,30.75,-0.0,north
90.6816201868496,B007,srf66,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,34.25,-0.0,north
204.17304816516113,B007,srf67,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,34.25,-0.0,north
90.6816201868496,B007,srf68,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,37.75,-0.0,north
204.17304816516113,B007,srf69,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,37.75,-0.0,north
90.6816201868496,B007,srf70,walls,371426.1918001308,0.6421201144261053,140291.20975190398,0.7666040429383382,41.25,-0.0,north
204.17304816516113,B007,srf71,walls,371457.6057478548,0.6421202523379282,140347.06148194883,0.7666039274211132,41.25,-0.0,north
99.29861039665411,B007,srf72,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,2.75,0.0,south
181.7688921858644,B007,srf73,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,2.75,0.0,south
99.29861039665411,B007,srf74,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,6.25,0.0,south
181.7688921858644,B007,srf75,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,6.25,0.0,south
99.29861039665411,B007,srf76,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,9.75,0.0,south
181.7688921858644,B007,srf77,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,9.75,0.0,south
99.29861039665411,B007,srf78,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,13.25,0.0,south
181.7688921858644,B007,srf79,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,13.25,0.0,south
99.29861039665411,B007,srf80,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,16.75,0.0,south
181.7688921858644,B007,srf81,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,16.75,0.0,south
99.29861039665411,B007,srf82,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,20.25,0.0,south
181.7688921858644,B007,srf83,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,20.25,0.0,south
99.29861039665411,B007,srf84,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,23.75,0.0,south
181.7688921858644,B007,srf85,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,23.75,0.0,south
99.29861039665411,B007,srf86,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,27.25,0.0,south
181.7688921858644,B007,srf87,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,27.25,0.0,south
99.29861039665411,B007,srf88,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,30.75,0.0,south
181.7688921858644,B007,srf89,walls,371396.7177948278,-0.6421200842362725,140279.3539850357,-0.766604068225836,30.75,0.0,south
99.29861039665411,B007,srf90,walls,371449.59246025747,-0.6421201793780568,140317.2298675719,-0.7666039885335141,34.25,0.0,south
