Ea,Ed,El,Epro,Qcre,Qhpro,Qs,Vw,Vww,X,people,ve
14702.97640395167,0.0,15722.497310041726,0.0,0.0,0.0,684.5585156831087,28.70579011765876,0.0,665.7076316295025,722.7368906993678,713.7214920088495
14115.976787309914,0.0,13718.353196480084,0.0,0.0,0.0,699.2087205605287,28.215235342508937,0.0,699.8924126668313,662.235752249527,677.2151314962745
13387.691192505485,0.0,14620.575107374267,0.0,0.0,0.0,696.0125649159644,29.438342607492977,0.0,671.9070309882453,648.625777342447,670.2630319611471
14155.903401014395,0.0,14864.313255443061,0.0,0.0,0.0,689.8072964559274,42.11589670001906,22.607370384572306,649.0187159735483,695.7131910542186,682.8921735645195
15036.729578213688,0.0,11873.748305689838,0.0,0.0,0.0,731.556253106509,40.989101402824346,20.92040763269587,750.6192197375699,705.6013415988643,688.7512682283129
12770.264519446235,0.0,14092.966593428799,0.0,0.0,0.0,670.8627296840684,53.76412573474843,20.534819825719627,718.4942028727638,674.5454656390879,736.7349993241581
20097.456004249245,0.0,18459.54423738467,0.0,0.0,0.0,877.812114117345,228.44280582389032,349.25783906572786,950.1302823186174,938.4444576328203,988.0541454489987
17921.885215319213,0.0,22512.631023718004,0.0,0.0,0.0,845.7356871376226,205.93256410167817,284.61839576862894,862.377578417874,851.2380122073334,906.6357315435263
19784.93092070481,0.0,23220.532677559524,0.0,0.0,0.0,944.8657934851007,199.87637490890663,228.40182132717408,1093.6454925078947,1016.3857061977036,1033.2400602576624
24305.220099350518,0.0,25850.455198682488,0.0,0.0,0.0,926.7214418407887,199.69907501350306,161.54393800235184,978.7966394817998,936.7045028718551,879.6145164033691
24018.01312143616,0.0,25428.479950356188,0.0,0.0,0.0,864.6452377653885,171.16026921819082,113.41819350918827,865.6043426051557,915.8416082133623,939.4442166548376
22920.23566344626,0.0,24554.29290556336,0.0,0.0,0.0,933.6605322118661,203.43240924381493,101.16319446458557,900.6499679666395,883.9194069808473,936.6120708993548
17336.418621446584,0.0,20438.63487098403,0.0,0.0,0.0,390.01208380063207,172.9572825851327,114.83572625232401,398.62133062472975,449.75514352199275,456.577096503856
19251.353717594575,0.0,19724.40701068595,0.0,0.0,0.0,423.9744068946523,178.5500048704214,108.23856034575087,401.68737789079296,419.8127574860983,439.4367604453612
19190.621538703897,0.0,20428.051418836298,0.0,0.0,0.0,428.0821189344294,206.9312142861203,228.37484543508455,428.41847623930346,468.14548661934316,413.5605283413021
19260.220584597933,0.0,20443.1147781213,0.0,0.0,0.0,403.5934835317445,203.2134572693903,286.6249944824241,411.3737866069856,444.9802301426011,419.1591695760964
18482.831465168154,0.0,21985.003730340522,0.0,0.0,0.0,449.95249162735786,242.91127378716803,307.82469098352254,421.58631193846645,445.2907207089165,477.12629687452755
