Ea,Ed,El,Epro,Qcre,Qhpro,Qs,Vw,Vww,X,people,ve
4754.737024743552,0.0,6566.325645407325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632.186161185205,0.0,6355.6607172869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5298.639936765361,0.0,6931.2638763450905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730.870925406769,0.0,6227.324660104056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4741.256394526771,0.0,6473.639887381944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284.356192294524,0.0,6281.359375543116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536.684308015012,0.0,6025.7241678654245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4942.887803566341,0.0,5879.896255561109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5150.367380252801,0.0,6469.159438837544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4947.325000139203,0.0,6270.971320034506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5087.338727938178,0.0,6157.794479682389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4853.557502552692,0.0,6240.996102231273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704.431926201638,0.0,6509.935929304493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4676.49315796887,0.0,6643.180471389942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409.846914192008,0.0,6514.337261290508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500.615936641317,0.0,6213.167389117003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4485.757234370728,0.0,6095.093338334291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4819.034966208056,0.0,6417.976968960187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4862.80737695129,0.0,6222.070965869051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578.9336132672615,0.0,6297.9407461080145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596.475819957047,0.0,6150.249469056104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394.715388978229,0.0,6256.212899874446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670.3628826188215,0.0,7315.907904321509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882.153878162179,0.0,6291.747064458071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4969.556237374803,0.0,6368.193741721398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4824.203566714805,0.0,6478.408413964946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4660.4085405203705,0.0,6702.439794538223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4684.18835948122,0.0,6569.3803229569085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594.177405988817,0.0,5975.185166256984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5238.811673619912,0.0,6334.50396996899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4892.174043136261,0.0,6235.310302985794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5075.846932469639,0.0,6613.412463179693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4961.762089551258,0.0,6060.917787427302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4546.971632761438,0.0,6379.093082527114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4526.475275207092,0.0,6370.454783697871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355.139734967341,0.0,6181.920422379748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
