AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
18.974787942205026,B001,srf0,walls,371664.1864675039,-0.7426748764709825,140274.68358206435,-0.6696521693079257,2.75,0.0,west
10.218236024920262,B001,srf1,walls,371664.1864675039,-0.7426748764709825,140274.68358206435,-0.6696521693079257,3.153798079375731,0.0,west
10.218236024951043,B001,srf2,walls,371655.7135892634,-0.7426748764709825,140284.08039146636,-0.6696521693079257,1.403798079375731,0.0,west
18.97478794223581,B001,srf3,walls,371652.0831584326,-0.7426748764709825,140288.10670526378,-0.6696521693079257,1.403798079375731,0.0,west
10.218236024920262,B001,srf4,walls,371639.97984936135,-0.7426748764709825,140301.52982846322,-0.6696521693079257,3.153798079375731,0.0,west
18.974787942205026,B001,srf5,walls,371639.9798493614,-0.7426748764709825,140301.52982846324,-0.6696521693079257,2.75,0.0,west
18.974787942235817,B001,srf6,walls,371652.0831584326,-0.7426748764709825,140288.10670526375,-0.6696521693079257,4.096201920624269,0.0,west
10.218236024951054,B001,srf7,walls,371648.4527276019,-0.7426748764709825,140292.13301906132,-0.6696521693079257,4.096201920624269,0.0,west
11.304130206794031,B001,srf8,walls,371625.2762569058,-0.7426749186534897,140299.9205474472,-0.6696521225255937,2.75,0.0,west
6.087460416489332,B001,srf9,walls,371625.2762569058,-0.7426749186534897,140299.92054744728,-0.6696521225255937,2.346201920624269,0.0,west
6.0874604164527515,B001,srf10,walls,371615.9029646926,-0.7426749186534897,140310.31595843428,-0.6696521225255937,1.403798079375731,0.0,west
11.304130206741714,B001,srf11,walls,371618.06577463157,-0.7426749186534897,140307.9173030109,-0.6696521225255937,1.403798079375731,0.0,west
6.087460416452602,B001,srf12,walls,371610.8552923573,-0.7426749186534897,140315.91405857453,-0.6696521225255937,3.153798079375731,0.0,west
11.304130206725821,B001,srf13,walls,371610.8552923573,-0.7426749186534897,140315.91405857453,-0.6696521225255937,2.75,0.0,west
11.30413020674171,B001,srf14,walls,371618.06577463157,-0.7426749186534897,140307.91730301094,-0.6696521225255937,4.096201920624269,0.0,west
6.087460416452753,B001,srf15,walls,371615.90296469256,-0.7426749186534897,140310.3159584342,-0.6696521225255937,4.096201920624269,0.0,west
20.993384418044172,B001,srf16,walls,371635.76750222384,-0.7426747458263053,140212.1412768903,-0.6696523141988182,2.75,0.0,west
11.305283495069732,B001,srf17,walls,371635.7675022239,-0.7426747458263053,140212.14127689032,-0.6696523141988182,2.346201920624269,0.0,west
11.305283495033008,B001,srf18,walls,371608.9857035747,-0.7426747458263053,140241.84350457293,-0.6696523141988182,2.346201920624269,0.0,west
11.305283495043032,B001,srf19,walls,371618.3599547683,-0.7426747458263053,140231.44703542782,-0.6696523141988182,1.403798079375731,0.0,west
20.993384418001735,B001,srf20,walls,371622.3766028993,-0.7426747458263053,140226.99239073158,-0.6696523141988182,1.403798079375731,0.0,west
20.993384417975978,B001,srf21,walls,371608.9857035748,-0.7426747458263053,140241.84350457296,-0.6696523141988182,2.75,0.0,west
20.993384418001728,B001,srf22,walls,371622.3766028993,-0.7426747458263053,140226.9923907316,-0.6696523141988182,4.096201920624269,0.0,west
11.305283495043028,B001,srf23,walls,371618.3599547683,-0.7426747458263053,140231.4470354278,-0.6696523141988182,4.096201920624269,0.0,west
18.974787942205026,B001,srf24,walls,371664.18646750384,-0.7426748764709825,140274.68358206432,-0.6696521693079257,6.25,0.0,west
10.218236024920262,B001,srf25,walls,371664.1864675039,-0.7426748764709825,140274.68358206438,-0.6696521693079257,5.846201920624269,0.0,west
10.21823602495105,B001,srf26,walls,371655.7135892634,-0.7426748764709825,140284.08039146636,-0.6696521693079257,4.903798079375731,0.0,west
18.97478794223581,B001,srf27,walls,371652.0831584326,-0.7426748764709825,140288.10670526378,-0.6696521693079257,4.903798079375731,0.0,west
10.218236024920262,B001,srf28,walls,371639.97984936135,-0.7426748764709825,140301.52982846322,-0.6696521693079257,6.653798079375731,0.0,west
18.974787942205026,B001,srf29,walls,371639.9798493614,-0.7426748764709825,140301.52982846324,-0.6696521693079257,6.25,0.0,west
18.974787942235817,B001,srf30,walls,371652.0831584326,-0.7426748764709825,140288.10670526375,-0.6696521693079257,7.596201920624269,0.0,west
10.21823602495105,B001,srf31,walls,371648.4527276019,-0.7426748764709825,140292.13301906132,-0.6696521693079257,7.596201920624269,0.0,west
11.304130206794031,B001,srf32,walls,371625.2762569058,-0.7426749186534897,140299.9205474472,-0.6696521225255937,6.25,0.0,west
6.087460416489332,B001,srf33,walls,371625.2762569058,-0.7426749186534897,140299.92054744728,-0.6696521225255937,5.846201920624269,0.0,west
6.0874604164527515,B001,srf34,walls,371615.9029646926,-0.7426749186534897,140310.31595843428,-0.6696521225255937,4.903798079375731,0.0,west
11.30413020674172,B001,srf35,walls,371618.06577463157,-0.7426749186534897,140307.9173030109,-0.6696521225255937,4.903798079375731,0.0,west
6.087460416452602,B001,srf36,walls,371610.8552923573,-0.7426749186534897,140315.91405857453,-0.6696521225255937,6.653798079375731,0.0,west
11.304130206725821,B001,srf37,walls,371610.8552923573,-0.7426749186534897,140315.91405857453,-0.6696521225255937,6.25,0.0,west
11.30413020674171,B001,srf38,walls,371618.06577463157,-0.7426749186534897,140307.91730301094,-0.6696521225255937,7.596201920624269,0.0,west
6.08746041645275,B001,srf39,walls,371615.90296469256,-0.7426749186534897,140310.3159584342,-0.6696521225255937,7.596201920624269,0.0,west
20.993384418044172,B001,srf40,walls,371635.76750222384,-0.7426747458263053,140212.1412768903,-0.6696523141988182,6.25,0.0,west
11.305283495069732,B001,srf41,walls,371635.7675022239,-0.7426747458263053,140212.14127689032,-0.6696523141988182,5.846201920624269,0.0,west
