AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
11.33208023728681,B010,srf0,walls,371431.1650876274,-0.7196477798889233,140254.7273973536,0.6943393067520691,2.75,-0.0,west
6.102511968546134,B010,srf1,walls,371431.1650876274,-0.7196477798889233,140254.7273973536,0.6943393067520691,3.153798079375731,-0.0,west
6.102511968530283,B010,srf2,walls,371436.4117865917,-0.7196477798889233,140260.1653370247,0.6943393067520691,1.403798079375731,-0.0,west
11.332080237279412,B010,srf3,walls,371438.659874802,-0.7196477798889233,140262.49536742014,0.6943393067520691,1.403798079375731,-0.0,west
6.102511968565871,B010,srf4,walls,371446.15466197656,-0.7196477798889233,140270.26333748677,0.6943393067520691,3.153798079375731,-0.0,west
11.332080237323455,B010,srf5,walls,371446.15466197656,-0.7196477798889233,140270.26333748677,0.6943393067520691,2.75,-0.0,west
11.332080237279412,B010,srf6,walls,371438.659874802,-0.7196477798889233,140262.49536742017,0.6943393067520691,4.096201920624269,-0.0,west
6.1025119685302815,B010,srf7,walls,371440.9079630123,-0.7196477798889233,140264.82539781573,0.6943393067520691,4.096201920624269,-0.0,west
11.33207864053562,B010,srf8,walls,371475.0080268727,-0.7196476820240979,140300.16839530627,0.6943394081840256,2.75,-0.0,west
6.1025111086693,B010,srf9,walls,371475.0080268727,-0.7196476820240979,140300.1683953063,0.6943394081840256,2.346201920624269,-0.0,west
6.102511108673983,B010,srf10,walls,371480.25472586416,-0.7196476820240979,140305.60633347163,0.6943394081840256,1.403798079375731,-0.0,west
11.332078640540304,B010,srf11,walls,371482.50281408604,-0.7196476820240979,140307.93636322202,0.6943394081840256,1.403798079375731,-0.0,west
6.102511108669303,B010,srf12,walls,371489.9976012995,-0.7196476820240979,140315.7043311377,0.6943394081840256,3.153798079375731,-0.0,west
11.332078640535617,B010,srf13,walls,371489.99760129955,-0.7196476820240979,140315.70433113768,0.6943394081840256,2.75,-0.0,west
11.3320786405403,B010,srf14,walls,371482.5028140861,-0.7196476820240979,140307.93636322196,0.6943394081840256,4.096201920624269,-0.0,west
