AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
98.22301356479873,B008,srf0,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,2.75,-0.0,west
98.22302765739732,B008,srf1,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,2.75,-0.0,west
98.22301356479873,B008,srf2,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,6.25,-0.0,west
98.22302765739732,B008,srf3,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,6.25,-0.0,west
98.22301356479873,B008,srf4,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,9.75,-0.0,west
98.22302765739732,B008,srf5,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,9.75,-0.0,west
98.22301356479873,B008,srf6,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,13.25,-0.0,west
98.22302765739732,B008,srf7,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,13.25,-0.0,west
98.22301356479873,B008,srf8,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,16.75,-0.0,west
98.22302765739732,B008,srf9,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,16.75,-0.0,west
98.22301356479873,B008,srf10,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,20.25,-0.0,west
98.22302765739732,B008,srf11,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,20.25,-0.0,west
98.22301356479873,B008,srf12,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,23.75,-0.0,west
98.22302765739732,B008,srf13,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,23.75,-0.0,west
98.22301356479873,B008,srf14,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,27.25,-0.0,west
98.22302765739732,B008,srf15,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,27.25,-0.0,west
98.22301356479873,B008,srf16,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,30.75,-0.0,west
98.22302765739732,B008,srf17,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,30.75,-0.0,west
98.22301356479873,B008,srf18,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,34.25,-0.0,west
98.22302765739732,B008,srf19,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,34.25,-0.0,west
98.22301356479873,B008,srf20,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,37.75,-0.0,west
98.22302765739732,B008,srf21,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,37.75,-0.0,west
98.22301356479873,B008,srf22,walls,371568.1009349066,-0.7196474822964652,140396.65446098035,0.6943396151915565,41.25,-0.0,west
98.22302765739732,B008,srf23,walls,371524.2579947777,-0.7196475854388855,140351.2134901833,0.6943395082896997,41.25,-0.0,west
140.43162745227164,B008,srf24,walls,371611.5837663422,0.7426750623043792,140374.856823095,0.6696519632101339,2.75,-0.0,east
140.43162745227164,B008,srf25,walls,371611.5837663422,0.7426750623043792,140374.856823095,0.6696519632101339,6.25,-0.0,east
140.43162745227164,B008,srf26,walls,371611.5837663422,0.7426750623043792,140374.856823095,0.6696519632101339,9.75,-0.0,east
140.43162745227164,B008,srf27,walls,371611.5837663422,0.7426750623043792,140374.856823095,0.6696519632101339,13.25,-0.0,east
140.43162745227164,B008,srf28,walls,371611.5837663422,0.7426750623043792,140374.856823095,0.6696519632101339,16.75,-0.0,east
140.43162745227164,B008,srf29,walls,371611.5837663422,0.7426750623043792,140374.856823095,0.6696519632101339,20.25,-0.0,east
140.43162745227164,B008,srf30,walls,371611.5837663422,0.7426750623043792,140374.856823095,0.6696519632101339,23.75,-0.0,east
