AREA_m2,BUILDING,SURFACE,TYPE,Xcoor,Xdir,Ycoor,Ydir,Zcoor,Zdir,orientation
9.220406105701834,B003,srf0,walls,371679.6713491403,-0.7426751760042704,140412.78420602722,-0.6696518371116637,2.75,0.0,west
7.08232831524334,B003,srf1,walls,371679.6713491403,-0.7426751760042704,140412.78420602722,-0.6696518371116637,2.5471002529385034,0.0,west
7.082328315243344,B003,srf2,walls,371652.7685160587,-0.7426751760042704,140442.62070491596,-0.6696518371116637,2.5471002529385034,0.0,west
7.082328315269104,B003,srf3,walls,371664.4558006316,-0.7426751760042704,140429.65896025085,-0.6696518371116637,1.2028997470614966,0.0,west
9.220406105727594,B003,srf4,walls,371666.21993259946,-0.7426751760042704,140427.7024554716,-0.6696518371116637,1.2028997470614966,0.0,west
9.220406105701832,B003,srf5,walls,371652.7685160587,-0.7426751760042704,140442.62070491596,-0.6696518371116637,2.75,0.0,west
9.22040610572759,B003,srf6,walls,371666.21993259946,-0.7426751760042704,140427.7024554716,-0.6696518371116637,4.297100252938503,0.0,west
7.082328315269095,B003,srf7,walls,371664.4558006316,-0.7426751760042704,140429.65896025085,-0.6696518371116637,4.297100252938503,0.0,west
5.43261953986376,B003,srf8,walls,371631.8114456737,-0.7196473170802579,140462.68713163314,0.6943397864296608,2.75,-0.0,west
4.172874247841246,B003,srf9,walls,371631.8114456737,-0.7196473170802579,140462.6871316331,0.6943397864296608,2.9528997470614966,-0.0,west
4.1728742478216665,B003,srf10,walls,371638.9514068022,-0.7196473170802579,140470.08733247238,0.6943397864296608,1.2028997470614966,-0.0,west
5.432619539844183,B003,srf11,walls,371640.0291450568,-0.7196473170802579,140471.20435249427,0.6943397864296608,1.2028997470614968,-0.0,west
4.172874247841243,B003,srf12,walls,371648.24684443994,-0.7196473170802579,140479.72157335532,0.6943397864296608,2.9528997470614966,-0.0,west
5.432619539863757,B003,srf13,walls,371648.24684444,-0.7196473170802579,140479.72157335532,0.6943397864296608,2.75,-0.0,west
5.432619539844181,B003,srf14,walls,371640.0291450568,-0.7196473170802579,140471.20435249427,0.6943397864296608,4.297100252938503,-0.0,west
4.172874247821668,B003,srf15,walls,371641.1068833114,-0.7196473170802579,140472.3213725161,0.6943397864296608,4.297100252938503,-0.0,west
