Ea,Ed,El,Epro,Qcre,Qhpro,Qs,Vw,Vww,X,people,ve
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,62.32022,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,62.32022,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,62.32022,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,62.32022,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,37.39213,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,59.35259,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,59.35259,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,59.35259,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,59.35259,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,59.35259,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,59.35259,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,35.61155,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,14.43015,0.0,0.0,0.0,0.0
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,730.85633,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,768.37472,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,772.70377,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,785.69091,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,795.79201,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,801.56407,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,769.81774,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,775.5898,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,2290.18692,696.22397,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,696.22397,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,709.2111,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,717.86919,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,713.54015,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,31.74633,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,17.31618,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,12.98714,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,14.43015,0.0,0.0,0.0,0.0
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,730.85633,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,768.37472,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,772.70377,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,785.69091,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,795.79201,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,801.56407,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,769.81774,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,775.5898,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,2290.18692,696.22397,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,696.22397,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,709.2111,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,717.86919,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,713.54015,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,31.74633,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,17.31618,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,12.98714,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,14.43015,0.0,0.0,0.0,0.0
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,730.85633,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,768.37472,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,772.70377,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,785.69091,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,795.79201,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,801.56407,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,769.81774,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,775.5898,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,2290.18692,696.22397,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,696.22397,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,709.2111,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,717.86919,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,2290.18692,713.54015,758.49562,2635.33908,2086.0,2183.53571
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,31.74633,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,17.31618,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,12.98714,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,7.21508,0.0,0.0,0.0,0.0
17202.68066,0.0,17202.68066,0.0,0.0,0.0,0.0,14.43015,0.0,0.0,0.0,0.0
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,730.85633,758.49562,5899.38506,7547.0,7254.46429
46692.99036,0.0,46692.99036,0.0,0.0,0.0,6934.58879,768.37472,758.49562,5899.38506,7547.0,7254.46429
